address,location/lat,location/lng,name,numberOfGuests,reviews/0/author/firstName,reviews/0/author/hasProfilePic,reviews/0/author/id,reviews/0/author/pictureUrl,reviews/0/author/smartName,reviews/0/author/thumbnailUrl,reviews/0/collectionTag,reviews/0/comments,reviews/0/createdAt,reviews/0/id,reviews/0/localizedDate,reviews/0/localizedReview,reviews/0/rating,reviews/0/recipient/firstName,reviews/0/recipient/hasProfilePic,reviews/0/recipient/id,reviews/0/recipient/pictureUrl,reviews/0/recipient/smartName,reviews/0/recipient/thumbnailUrl,reviews/0/response,reviews/1/author/firstName,reviews/1/author/hasProfilePic,reviews/1/author/id,reviews/1/author/pictureUrl,reviews/1/author/smartName,reviews/1/author/thumbnailUrl,reviews/1/collectionTag,reviews/1/comments,reviews/1/createdAt,reviews/1/id,reviews/1/language,reviews/1/localizedDate,reviews/1/localizedReview,reviews/1/localizedReview/comments,reviews/1/localizedReview/disclaimer,reviews/1/localizedReview/needsTranslation,reviews/1/localizedReview/response,reviews/1/rating,reviews/1/recipient/firstName,reviews/1/recipient/hasProfilePic,reviews/1/recipient/id,reviews/1/recipient/pictureUrl,reviews/1/recipient/smartName,reviews/1/recipient/thumbnailUrl,reviews/1/response,reviews/2/author/firstName,reviews/2/author/hasProfilePic,reviews/2/author/id,reviews/2/author/pictureUrl,reviews/2/author/smartName,reviews/2/author/thumbnailUrl,reviews/2/collectionTag,reviews/2/comments,reviews/2/createdAt,reviews/2/id,reviews/2/language,reviews/2/localizedDate,reviews/2/localizedReview,reviews/2/localizedReview/comments,reviews/2/localizedReview/disclaimer,reviews/2/localizedReview/needsTranslation,reviews/2/localizedReview/response,reviews/2/rating,reviews/2/recipient/firstName,reviews/2/recipient/hasProfilePic,reviews/2/recipient/id,reviews/2/recipient/pictureUrl,reviews/2/recipient/smartName,reviews/2/recipient/thumbnailUrl,reviews/2/response,reviews/3/author/firstName,reviews/3/author/hasProfilePic,reviews/3/author/id,reviews/3/author/pictureUrl,reviews/3/author/smartName,reviews/3/author/thumbnailUrl,reviews/3/collectionTag,reviews/3/comments,reviews/3/createdAt,reviews/3/id,reviews/3/localizedDate,reviews/3/localizedReview,reviews/3/rating,reviews/3/recipient/firstName,reviews/3/recipient/hasProfilePic,reviews/3/recipient/id,reviews/3/recipient/pictureUrl,reviews/3/recipient/smartName,reviews/3/recipient/thumbnailUrl,reviews/3/response,reviews/4/author/firstName,reviews/4/author/hasProfilePic,reviews/4/author/id,reviews/4/author/pictureUrl,reviews/4/author/smartName,reviews/4/author/thumbnailUrl,reviews/4/collectionTag,reviews/4/comments,reviews/4/createdAt,reviews/4/id,reviews/4/localizedDate,reviews/4/localizedReview,reviews/4/rating,reviews/4/recipient/firstName,reviews/4/recipient/hasProfilePic,reviews/4/recipient/id,reviews/4/recipient/pictureUrl,reviews/4/recipient/smartName,reviews/4/recipient/thumbnailUrl,reviews/4/response,reviews/5/author/firstName,reviews/5/author/hasProfilePic,reviews/5/author/id,reviews/5/author/pictureUrl,reviews/5/author/smartName,reviews/5/author/thumbnailUrl,reviews/5/collectionTag,reviews/5/comments,reviews/5/createdAt,reviews/5/id,reviews/5/language,reviews/5/localizedDate,reviews/5/localizedReview,reviews/5/localizedReview/comments,reviews/5/localizedReview/disclaimer,reviews/5/localizedReview/needsTranslation,reviews/5/localizedReview/response,reviews/5/rating,reviews/5/recipient/firstName,reviews/5/recipient/hasProfilePic,reviews/5/recipient/id,reviews/5/recipient/pictureUrl,reviews/5/recipient/smartName,reviews/5/recipient/thumbnailUrl,reviews/5/response,reviews/6/author/firstName,reviews/6/author/hasProfilePic,reviews/6/author/id,reviews/6/author/pictureUrl,reviews/6/author/smartName,reviews/6/author/thumbnailUrl,reviews/6/collectionTag,reviews/6/comments,reviews/6/createdAt,reviews/6/id,reviews/6/language,reviews/6/localizedDate,reviews/6/localizedReview,reviews/6/localizedReview/comments,reviews/6/localizedReview/disclaimer,reviews/6/localizedReview/needsTranslation,reviews/6/localizedReview/response,reviews/6/rating,reviews/6/recipient/firstName,reviews/6/recipient/hasProfilePic,reviews/6/recipient/id,reviews/6/recipient/pictureUrl,reviews/6/recipient/smartName,reviews/6/recipient/thumbnailUrl,reviews/6/response,reviews/7/author/firstName,reviews/7/author/hasProfilePic,reviews/7/author/id,reviews/7/author/pictureUrl,reviews/7/author/smartName,reviews/7/author/thumbnailUrl,reviews/7/collectionTag,reviews/7/comments,reviews/7/createdAt,reviews/7/id,reviews/7/localizedDate,reviews/7/localizedReview,reviews/7/rating,reviews/7/recipient/firstName,reviews/7/recipient/hasProfilePic,reviews/7/recipient/id,reviews/7/recipient/pictureUrl,reviews/7/recipient/smartName,reviews/7/recipient/thumbnailUrl,reviews/7/response,reviews/8/author/firstName,reviews/8/author/hasProfilePic,reviews/8/author/id,reviews/8/author/pictureUrl,reviews/8/author/smartName,reviews/8/author/thumbnailUrl,reviews/8/collectionTag,reviews/8/comments,reviews/8/createdAt,reviews/8/id,reviews/8/language,reviews/8/localizedDate,reviews/8/localizedReview,reviews/8/localizedReview/comments,reviews/8/localizedReview/disclaimer,reviews/8/localizedReview/needsTranslation,reviews/8/localizedReview/response,reviews/8/rating,reviews/8/recipient/firstName,reviews/8/recipient/hasProfilePic,reviews/8/recipient/id,reviews/8/recipient/pictureUrl,reviews/8/recipient/smartName,reviews/8/recipient/thumbnailUrl,reviews/8/response,reviews/9/author/firstName,reviews/9/author/hasProfilePic,reviews/9/author/id,reviews/9/author/pictureUrl,reviews/9/author/smartName,reviews/9/author/thumbnailUrl,reviews/9/collectionTag,reviews/9/comments,reviews/9/createdAt,reviews/9/id,reviews/9/localizedDate,reviews/9/localizedReview,reviews/9/rating,reviews/9/recipient/firstName,reviews/9/recipient/hasProfilePic,reviews/9/recipient/id,reviews/9/recipient/pictureUrl,reviews/9/recipient/smartName,reviews/9/recipient/thumbnailUrl,reviews/9/response,roomType,stars,url
"Aspen, Colorado, United States",39.18521,-106.82014,4 BEDROOM CONDO-IN TOWN-2 BLOCKS FROM THE GONDOLA!,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Entire condo,,https://www.airbnb.com/rooms/53890763
"SNOWMASS VILLAGE, Colorado, United States",39.209,-106.948,Lumin 3,8,Nicholette,TRUE,33670561,https://a0.muscache.com/im/pictures/user/f9c6f381-3749-46c6-aa4f-28d7521b337e.jpg?aki_policy=profile_x_medium,Nicholette,https://a0.muscache.com/im/pictures/user/f9c6f381-3749-46c6-aa4f-28d7521b337e.jpg?aki_policy=profile_small,,"This was probably the best Air bnb I’ve ever stayed in! Everything was super clean, beautiful views and location, and the decorating was soooo nice! Checking in was easy, and the staff was super helpful when we locked ourselves out. Definitely recommend this condo, and we will be back to stay again soon. Thanks for everything!",2020-09-27T22:08:07Z,668859814,Sep-20,,5,Snowmass Mountain Lodging,TRUE,222415485,https://a0.muscache.com/im/pictures/user/5b6f40b6-d34b-429b-be38-b056f52d1dca.jpg?aki_policy=profile_x_medium,Snowmass Mountain Lodging,https://a0.muscache.com/im/pictures/user/5b6f40b6-d34b-429b-be38-b056f52d1dca.jpg?aki_policy=profile_small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Entire home,,https://www.airbnb.com/rooms/42137333
"Snowmass Village, Colorado, United States",39.19,-106.948,Large Wood Run 6 Bedroom Home - Ski-in / Ski-out Access,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Entire home,,https://www.airbnb.com/rooms/40844953
"Breckenridge, Colorado, United States",39.4923,-106.05268,Peerless Haven,16,Jay,TRUE,61276890,https://a0.muscache.com/im/pictures/user/3e2f484a-19e4-484d-a2c0-148167454963.jpg?aki_policy=profile_x_medium,Jay,https://a0.muscache.com/im/pictures/user/3e2f484a-19e4-484d-a2c0-148167454963.jpg?aki_policy=profile_small,,House is even more beautiful than the pictures. Hosts were friendly and responsive to questions.  Would love to stay again.,2022-09-27T21:06:01Z,7.25413E+17,Sep-22,,5,Natural Retreats (W),TRUE,132598059,https://a0.muscache.com/im/pictures/user/ed15d67c-4ad3-4cf6-b962-f3d93837a955.jpg?aki_policy=profile_x_medium,Natural Retreats (W),https://a0.muscache.com/im/pictures/user/ed15d67c-4ad3-4cf6-b962-f3d93837a955.jpg?aki_policy=profile_small,"Hi Jay. We appreciate your review, and we're pleased to hear that you had an enjoyable stay at Peerless Haven. Thank you for being our guest, and we look forward to having you back in the future!",Amanda,TRUE,38427581,https://a0.muscache.com/im/pictures/user/b016d8b0-2e86-4cfc-b61b-520111f2cbc4.jpg?aki_policy=profile_x_medium,Amanda,https://a0.muscache.com/im/pictures/user/b016d8b0-2e86-4cfc-b61b-520111f2cbc4.jpg?aki_policy=profile_small,,"We had a wonderful stay at this beautiful home! Location is great - we hiked we fished we enjoyed the town. All easily accessible, especially having a trail behind the house. Beautiful views. Pre trip planning was super helpful and the few minor questions we had once there were promptly answered.",2022-05-10T22:43:08Z,6.23993E+17,,May-22,,,,,,5,Natural Retreats (W),TRUE,132598059,https://a0.muscache.com/im/pictures/user/ed15d67c-4ad3-4cf6-b962-f3d93837a955.jpg?aki_policy=profile_x_medium,Natural Retreats (W),https://a0.muscache.com/im/pictures/user/ed15d67c-4ad3-4cf6-b962-f3d93837a955.jpg?aki_policy=profile_small,"Hi Amanda. Thanks for taking the time to write a review about your stay at Peerless Haven. We're thrilled to hear that you found the home nicely located, well-appointed, and the views impressive!  Thank you for being our guest, and we look forward to welcoming you back to Breckenridge soon.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Entire villa,,https://www.airbnb.com/rooms/52684765
"Aspen, Colorado, United States",39.16386,-106.8554,The  Ritz Carlton Club Aspen,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Entire condo,,https://www.airbnb.com/rooms/36075843
"Aspen, Colorado, United States",39.20483,-106.84206,Cozy Mountain Contemporary Aspen Getaway!,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Entire home,,https://www.airbnb.com/rooms/46814618
"Breckenridge, Colorado, United States",39.47217,-106.03772,Little Mountain Lodge - 13 BR/12.5 Bth - sleeps 31,16,Robbie,TRUE,232837893,https://a0.muscache.com/im/pictures/user/341f238a-cbba-4c09-9f7f-ac0a94cdd87d.jpg?aki_policy=profile_x_medium,Robbie,https://a0.muscache.com/im/pictures/user/341f238a-cbba-4c09-9f7f-ac0a94cdd87d.jpg?aki_policy=profile_small,,"A perfect house for a large group.  The location is hard to beat, walk-able to downtown and shuttles service across the street.  The house is enormous and has a fantastic kitchen and laundry room.  Carol was also very responsive from the initial reservation throughout our entire stay.",2019-03-10T20:13:37Z,422185308,Mar-19,,5,Carol,TRUE,22811410,https://a0.muscache.com/im/pictures/user/8b790715-42fd-440e-93fb-549b1f930c6d.jpg?aki_policy=profile_x_medium,Carol,https://a0.muscache.com/im/pictures/user/8b790715-42fd-440e-93fb-549b1f930c6d.jpg?aki_policy=profile_small,,Hadas,TRUE,48971836,https://a0.muscache.com/im/pictures/user/585cf103-4ab9-4bdf-86e4-22f83170c4e3.jpg?aki_policy=profile_x_medium,Hadas,https://a0.muscache.com/im/pictures/user/585cf103-4ab9-4bdf-86e4-22f83170c4e3.jpg?aki_policy=profile_small,,"Little Mountain Lodge was perfect for our company retreat. Plenty of bedrooms and bathrooms, clean, cozy and warm, and Carol was a terrific host. Thanks!",2019-03-01T22:56:41Z,418275695,,Mar-19,,,,,,5,Carol,TRUE,22811410,https://a0.muscache.com/im/pictures/user/8b790715-42fd-440e-93fb-549b1f930c6d.jpg?aki_policy=profile_x_medium,Carol,https://a0.muscache.com/im/pictures/user/8b790715-42fd-440e-93fb-549b1f930c6d.jpg?aki_policy=profile_small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Entire villa,,https://www.airbnb.com/rooms/23543907
"Aspen, Colorado, United States",39.1872,-106.81904,LUXURY 4 BDRM CONDO-ASPEN CORE-3 BLOCKS TO GONDOLA,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Entire rental unit,,https://www.airbnb.com/rooms/52879888
"Aspen, Colorado, United States",39.18728,-106.82242,ST. REGIS RESORT & SPA-ASPEN-2 BEDROOM SUITE!,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private room in resort,,https://www.airbnb.com/rooms/51407106
"Snowmass Village, Colorado, United States",39.20927,-106.95297,Tamarack Townhomes Unit 01,7,Elly,TRUE,107831696,https://a0.muscache.com/im/pictures/user/34da216c-4db1-4af2-a96b-be301e173a8d.jpg?aki_policy=profile_x_medium,Elly,https://a0.muscache.com/im/pictures/user/34da216c-4db1-4af2-a96b-be301e173a8d.jpg?aki_policy=profile_small,,Great place with an easy walk out to the hiking (or skiing bas d on time of year)!,2018-08-26T22:32:59Z,314491598,Aug-18,,5,Morgan,TRUE,17251057,https://a0.muscache.com/im/users/17251057/profile_pic/1404164906/original.jpg?aki_policy=profile_x_medium,Morgan,https://a0.muscache.com/im/users/17251057/profile_pic/1404164906/original.jpg?aki_policy=profile_small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Entire condo,,https://www.airbnb.com/rooms/13461037
"Aspen, Colorado, United States",39.18649,-106.82212,Downtown Aspen CO | St. Regis Residence Club | 3 bedroom,8,Robert,TRUE,60145290,https://a0.muscache.com/im/pictures/user/111cf928-daec-4bb6-a4a0-3ba64f08a5cb.jpg?aki_policy=profile_x_medium,Robert,https://a0.muscache.com/im/pictures/user/111cf928-daec-4bb6-a4a0-3ba64f08a5cb.jpg?aki_policy=profile_small,,There’s no such thing as Valery. That’s a catfish. I booked it in May but was not sure it was available till 30 days before check-in. I contacted multiple times for a month Airbnb was very helpful whoever this other company is felt really sketchy. The company asked me to cancel with Airbnb and go straight through with them so they didn’t have to pay the commission. I contacted Airbnb and they said I’d lose my money but more importantly my family vacation would’ve been ruined because there were no more places for the New Year’s holiday in Aspen. That was a sweet girl he got on the phone and offered to call every day but the guy who ownsThe condo in London drug his feet but I finally got it and my experience at the Saint Regis in Aspen was fabulous.,2019-01-05T23:41:16Z,367861288,Jan-19,,5,Val,TRUE,97828782,https://a0.muscache.com/im/pictures/user/874b0730-134e-4cde-b21b-2adc3468693f.jpg?aki_policy=profile_x_medium,Val,https://a0.muscache.com/im/pictures/user/874b0730-134e-4cde-b21b-2adc3468693f.jpg?aki_policy=profile_small,"Valerie is alive and well...and I'm right here.  Call our office and you can speak with me or one of our travel agents.  The guest booked directly on our Airbnb and called for a discount to avoid paying Airbnb charges after he learned of our lower price.  We declined to cancel it.  Nevertheless, Our concierge Camilla spent hours helping him with this trip ""the sweet girl he mentions"".  Camilla did an extraordinary job and we are very proud of her and the services we provided including RT limo transfers, restaurant reservation, ski rentals, lift tickets, ski rental delviery and more.  We pride ourselves on 5-star service but we realize some people are harder to please than others.  Have a blessed day.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Entire condo,,https://www.airbnb.com/rooms/15409969
"Aspen, Colorado, United States",39.186,-106.824,"Ski-In, Ski-Out 3 Bedroom Contemporary Condo",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Entire condo,,https://www.airbnb.com/rooms/34577165
"Snowmass Village, Colorado, United States",39.21,-106.948,One Snowmass East 607,10,Michael,TRUE,248098427,https://a0.muscache.com/im/pictures/user/b1de8f65-62a8-4bba-9539-a1f2280081e9.jpg?aki_policy=profile_x_medium,Michael,https://a0.muscache.com/im/pictures/user/b1de8f65-62a8-4bba-9539-a1f2280081e9.jpg?aki_policy=profile_small,,Location! Location! Location!  This was an absolutely wonderful property.  Well appointed and well stocked.  Very responsive management.  Nothing but great things to say.,2022-02-09T20:51:49Z,5.58707E+17,Feb-22,,5,Rajesh,TRUE,299101672,https://a0.muscache.com/im/pictures/user/225b859f-9bbb-411b-95c7-ee971d2b3444.jpg?aki_policy=profile_x_medium,Rajesh,https://a0.muscache.com/im/pictures/user/225b859f-9bbb-411b-95c7-ee971d2b3444.jpg?aki_policy=profile_small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Entire condo,,https://www.airbnb.com/rooms/54130624
"Aspen, Colorado, United States",39.18642,-106.82078,Downtown Aspen CO | St. Regis Residence Club | 2 bedroom,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Entire condo,,https://www.airbnb.com/rooms/15462276
"Aspen, Colorado, United States",39.18122,-106.85656,Luxury Aspen Ritz Carlton; 3 Bed / 3 Bath Condo,8,Elizabeth,TRUE,348244686,https://a0.muscache.com/im/pictures/user/92e6be60-facd-4318-967f-9ad9f96eaf5f.jpg?aki_policy=profile_x_medium,Elizabeth,https://a0.muscache.com/im/pictures/user/92e6be60-facd-4318-967f-9ad9f96eaf5f.jpg?aki_policy=profile_small,,"A lovely condo in a great location - responsive host, great amenities and a beautiful unit!",2020-08-01T19:38:09Z,645284950,Aug-20,,5,Brian,TRUE,8695643,https://a0.muscache.com/im/pictures/user/ebea8ffc-1191-4893-bd78-27289a145978.jpg?aki_policy=profile_x_medium,Brian,https://a0.muscache.com/im/pictures/user/ebea8ffc-1191-4893-bd78-27289a145978.jpg?aki_policy=profile_small,,Faith,TRUE,321215265,https://a0.muscache.com/im/pictures/user/3e2a33c2-f064-4403-a93d-9ba788da1364.jpg?aki_policy=profile_x_medium,Faith,https://a0.muscache.com/im/pictures/user/3e2a33c2-f064-4403-a93d-9ba788da1364.jpg?aki_policy=profile_small,,Having a comfortable place to come back to after a long day of sight seeing made the trip even more relaxing. Highly highly recommend,2020-07-25T21:13:25Z,642330142,,Jul-20,,,,,,5,Brian,TRUE,8695643,https://a0.muscache.com/im/pictures/user/ebea8ffc-1191-4893-bd78-27289a145978.jpg?aki_policy=profile_x_medium,Brian,https://a0.muscache.com/im/pictures/user/ebea8ffc-1191-4893-bd78-27289a145978.jpg?aki_policy=profile_small,,Michael,TRUE,157489066,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,Michael,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,,"Terrific space,  amenities, location - fantastic value in an ideal setting.",2018-07-06T22:11:58Z,286661030,,Jul-18,,,,,,5,Brian,TRUE,8695643,https://a0.muscache.com/im/pictures/user/ebea8ffc-1191-4893-bd78-27289a145978.jpg?aki_policy=profile_x_medium,Brian,https://a0.muscache.com/im/pictures/user/ebea8ffc-1191-4893-bd78-27289a145978.jpg?aki_policy=profile_small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Entire condo,5,https://www.airbnb.com/rooms/26170582
"Aspen, Colorado, United States",39.19583,-106.81699,Brooksaw Aspen,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Entire villa,,https://www.airbnb.com/rooms/42504129
"Aspen, Colorado, United States",39.18847,-106.81507,Aspen Core Luxury,10,Luxury Retreats Guest,TRUE,390718049,https://a0.muscache.com/im/pictures/user/36e7c1cd-58d7-436e-a37a-f51eb4427f1d.jpg?aki_policy=profile_x_medium,Luxury Retreats Guest,https://a0.muscache.com/im/pictures/user/36e7c1cd-58d7-436e-a37a-f51eb4427f1d.jpg?aki_policy=profile_small,,"The villa we rented was very nice.  Excellent appointments.  Not everything worked.....i.e., the temperature dials in the master bath could not be moved so could not get the water as hot as desired on hand held shower head.  Stationary head was scorching.  One of the dishwashers had lost the wheels on the lower tray.  Underground parking, elevator and lay out were all excellent.  The foliage in front of house helped to screen the very convenient City Market parking lot across the street.  We walked everywhere in Aspen given our central location and took advantage of many of the activities in the area.  The Concierge was very helpful in getting some reservations for us for both dining and activities.  The only hitch was a miscommunication on what cleaning needed to be done which resulted in a higher cleaning fee than we expected.",2017-07-29T12:00:00Z,428771334,Jul-17,,5,Sam,TRUE,183524249,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,Sam,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Entire villa,,https://www.airbnb.com/rooms/26202246
